player,price,card_type,title
JoJo Parker,850,Numbered / serial,Jojo Parker /99 auto Chrome
JoJo Parker,900,Numbered / serial,Jojo Parker 1st Chrome Gold Refractor 09/50
JoJo Parker,1200,Numbered / serial,JOJO PARKER Bowman Spotlight Red Refractor /5 #BS-6 Blue Jays
JoJo Parker,1299,Numbered / serial,Jojo Parker Image Variation Auto CPA-JP #41/99
JoJo Parker,2000,Numbered / serial,JOJO PARKER 1st RC Auto Gold Wave Refractor /50 BIN1
JoJo Parker,6000,Numbered / serial,JOJO PARKER Draft Prospect Portrait Auto 10/10 Inscription
Spencer Jones,1,Base-Paper,Spencer Jones
Spencer Jones,1,Base-Paper,BD-9 Spencer Jones - New York Yankees
Spencer Jones,1,Chrome Base,Spencer Jones #BDC-9 New York Yankees Chrome
Spencer Jones,1,Base-Paper,SPENCER JONES YANKEES #BD-9
Spencer Jones,1,Base-Paper,#BD-9 Spencer Jones
Spencer Jones,2,Base-Paper,Spencer Jones BD-9 New York Yankees Prospect
Spencer Jones,2,Chrome Base,#BDC-9 SPENCER JONES
Spencer Jones,2,Base-Paper,Spencer Jones Base Prospect Card #BD-9 - Yankees
Spencer Jones,2,Refractor,Spencer Jones New York Yankees Refractor #BD-9
Spencer Jones,2,Refractor,Spencer Jones Refractor
Spencer Jones,2,Chrome Base,#BDC-9 Spencer Jones Chrome
Spencer Jones,2,Chrome Refractor Plain,Spencer Jones - - Prospect Refractor - #BDC-9 - Yankees
Spencer Jones,2,Chrome Refractor Plain,2025 TOPPS SPENCER JONES REFRACTOR #BDC-9
Spencer Jones,3,Chrome Refractor Plain,#BDC9 Spencer Jones Refractor Yankees
Spencer Jones,3,Base-Paper,#BD-9 Spencer Jones
Spencer Jones,3,Chrome Base,#BDC-9 Spencer Jones Chrome
Spencer Jones,3,Chrome Refractor Plain,#BDC9 Spencer Jones Refractor Yankees
Spencer Jones,3,Chrome Base,#BDC-9 Spencer Jones Chrome
Spencer Jones,3,Chrome Refractor Plain,Spencer Jones Refractor #BDC-9 Yankees
Spencer Jones,3,Chrome Refractor Plain,Spencer Jones Refractor #BDC-9 Yankees
Spencer Jones,3,Numbered / serial,SKY BLUE PAPER/499 Spencer Jones New York Yankees #BD-9
Spencer Jones,3,Chrome Base,#BDC-9 Spencer Jones Chrome
Spencer Jones,4,Chrome Base,Spencer Jones #BDC-9 Chrome - Yankees
Spencer Jones,4,Chrome Base,Spencer Jones #BDC-9 Chrome - Yankees
Spencer Jones,4,Chrome Refractor Plain,#BDC9 Spencer Jones Refractor
Spencer Jones,4,Chrome Refractor Sky Blue,Spencer Jones Sky Blue Refractor New York Yankees #BDC9
Spencer Jones,5,Refractor,Spencer Jones Refractor - Free Shipping
Spencer Jones,5,Chrome Base,"BDC-9 Spencer Jones, New York Yankees"
Spencer Jones,5,Numbered / serial,Spencer Jones Prospect Sky Blue Border /499 Yankees #BD-9
Spencer Jones,6,Chrome Refractor Plain,Refractor Spencer Jones Bdc-9
Spencer Jones,6,Chrome Refractor Plain,Refractor Spencer Jones Bdc-9
Spencer Jones,6,Chrome Refractor Sky Blue,Spencer Jones #BDC-9 Sky Blue Refractor - Yankees Prospect
Spencer Jones,7,Numbered / serial,Spencer Jones Purple Refractor 176/250 New York Yankees
Spencer Jones,8,Numbered / serial,Spencer Jones Purple Refractor 74/250 New York Yankees
Spencer Jones,8,Numbered / serial,BLUE PAPER/150 Spencer Jones New York Yankees #BD-9
Spencer Jones,10,Chrome x-Fractor,SPENCER JONES X-fractor #BDC-9
Spencer Jones,10,Chrome Refractor Plain,"Refractor BDC-9 Spencer Jones, New York Yankees"
Spencer Jones,10,Chrome Refractor Plain,SPENCER JONES Sparkly Refractor BDC-9 Yankees
Spencer Jones,20,Chrome Refractor Plain,SPENCER JONES Sparkle Refractor BDC-9 Yankees
Spencer Jones,20,Chrome Refractor Sky Blue,Spencer Jones Sky Blue Refractor New York Yankees #BDC9
Spencer Jones,20,Numbered / serial,2025 Spencer Jones Paper GREEN Refractor #BD-9 /99 NY Yankees
Spencer Jones,25,Chrome Refractor Green,#BDC-9 Green Grass Refractor /99 Spencer Jones
Spencer Jones,40,Numbered / serial,BDC-9 Spencer Jones PURPLE /250 New York Yankees
Spencer Jones,40,Chrome Refractor Yellow,2025 Spencer Jones Chrome Yellow Refractor #BDC-9 10/75
Spencer Jones,42,Chrome Refractor Green,2025 Spencer Jones Chrome 1st Bowman GREEN Refractor #BDC-9 #18/99
Spencer Jones,65,Chrome Refractor Yellow,SPENCER JONES /75 - SP YELLOW GEOMETRIC REFRACTOR #BDC-9 - NYY
Billy Carlson,1,Base-Paper,Billy Carlson #BD-10
Billy Carlson,1,Prized Prospect,"Prized Prospects Billy Carlson #PP-6, Chicago White Sox"
Billy Carlson,1,Base-Paper,Billy Carlson 1st Bowman Paper Base Chicago White Sox
Billy Carlson,1,Pick / set builder,"⚾(pick) Chicago White Sox (Billy Carlson, parallels)⚪⚫"
Billy Carlson,1,Prized Prospect,Billy Carlson Prized Prospects Insert #PP-6
Billy Carlson,1,Base-Paper,#BD-10 Billy Carlson
Billy Carlson,2,Chrome Base,Billy Carlson 1st Bowman Base White Sox BDC-10
Billy Carlson,2,Base-Paper,#BD-10 Billy Carlson
Billy Carlson,2,Base-Paper,Billy Carlson 1st Bowman Prospect BD-10 White Sox
Billy Carlson,2,Prized Prospect,Billy Carlson #PP-6 Prized Prospects Chicago White Sox
Billy Carlson,2,Axis Plain,#A-4 Billy Carlson Axis - Chicago White Sox
Billy Carlson,2,Base-Paper,Paper #BD-10 Billy Carlson 1st Bowman Chicago White Sox
Billy Carlson,2,Prized Prospect,"Prized Prospects Billy Carlson #PP-6, Chicago White Sox"
Billy Carlson,2,Axis Plain,AXIS Chrome BILLY CARLSON #A-4 Chicago White Sox
Billy Carlson,2,Pick / set builder,"⚾(pick) Chicago White Sox (Billy Carlson, parallels)⚪⚫"
Billy Carlson,2,Axis Plain,Axis Chrome Billy Carlson Chicago White Sox
Billy Carlson,2,Prized Prospect,Prized Prospects Chicago White Sox Billy Carlson
Billy Carlson,2,Axis Plain,Billy Carlson Axis Insert #A-4
Billy Carlson,2,Base-Paper,Billy Carlson 1st Bowman #BD-10 Chicago White Sox
Billy Carlson,2,Prized Prospect,Prized Prospects Billy Carlson
Billy Carlson,2,Base-Paper,#BD-10 Billy Carlson Chicago White Sox
Billy Carlson,2,Base-Paper,BILLY CARLSON WHITE SOX #BD-10
Billy Carlson,2,Prized Prospect,Prized Prospects Chicago White Sox Billy Carlson
Billy Carlson,2,Prized Prospect,#PP-6 Billy Carlson Prized Prospects - ( 138 )
Billy Carlson,2,Axis Plain,Billy Carlson Axis Insert
Billy Carlson,2,Chrome Base,🪶 Billy Carlson BDC-10 1st Bowman Chicago White Sox
Billy Carlson,2,Prized Prospect,BILLY CARLSON PRIZED PROSPECTS #PP-6
Billy Carlson,2,Base-Paper,"1st (4x)White Sox w/ Billy Carlson, Hodge, Davis, Lodise Paper"
Billy Carlson,2,Axis Plain,Axis Chrome Billy Carlson Chicago White Sox
Billy Carlson,2,Prized Prospect,Billy Carlson Prized Prospects #PP-6 White Sox
Billy Carlson,2,Base-Paper,Billy Carlson 1st Chicago White Sox
Billy Carlson,3,Chrome Base,#BDC-10 Billy Carlson Chrome
Billy Carlson,3,Chrome Base,#BDC-10 Billy Carlson Chrome
Billy Carlson,3,Prized Prospect,~ Billy Carlson #PP-6 ~ Prized Prospects Chrome Insert
Billy Carlson,3,Prized Prospect,#PP-6 Billy Carlson Prized Prospects
Billy Carlson,3,Chrome (non-base),Billy Carlson 1st Bowman Chrome White Sox
Billy Carlson,3,Prized Prospect,Billy Carlson Prized Prospects #PP-6
Billy Carlson,3,Axis Plain,Billy Carlson Axis
Billy Carlson,3,Axis Plain,"Axis A-4 Billy Carlson, Chicago White Sox"
Billy Carlson,3,Bowman In Action,Billy Carlson In Action Insert White Sox BIA-19
Billy Carlson,3,Bowman In Action,🪶 #BIA-19 Billy Carlson Bowman In Action
Billy Carlson,3,Pick / set builder,"⚾(pick) Chicago White Sox (Billy Carlson, parallels)⚪⚫"
Billy Carlson,3,Bowman In Action,Billy Carlson Bowman In Action #BIA-9
Billy Carlson,4,Chrome Base,Billy Carlson- Bowman 1st Chrome #BDC-10
Billy Carlson,4,Chrome Base,Billy Carlson BDC-10
Billy Carlson,4,Chrome Base,#BDC-10 Billy Carlson Chrome
Billy Carlson,4,Base-Paper,"Billy Carlson BD-10, Chicago White Sox, . 1st Bowman"
Billy Carlson,4,Mojo,Mega Box Mojo Prized Prospects Billy Carlson PP-6
Billy Carlson,4,Prized Prospect,Prized Prospects #PP-6 Billy Carlson CHI White Sox
Billy Carlson,5,Axis Plain,Billy Carlson Axis Insert #R-4
Billy Carlson,5,Axis Plain,Billy Carlson Axis Insert
Billy Carlson,5,Bowman In Action,#BIA-19 Billy Carlson Bowman In Action
Billy Carlson,5,Chrome Refractor Plain,#BDC-10 Billy Carlson Chrome Refractor Chicago
Billy Carlson,5,Refractor,Billy Carlson In Action Refractor #BIA-19 White Sox
Billy Carlson,5,Axis Plain,"Axis A-4 Billy Carlson & Chrome, Chicago White Sox"
Billy Carlson,5,Bowman In Action,#BIA-19 Billy Carlson Bowman In Action
Billy Carlson,5,Chrome Base,Billy Carlson 1st Chrome #BDC-10 - White Sox
Billy Carlson,5,Bowman In Action,Billy Carlson in Action Chicago White Sox #BIA-19
Billy Carlson,5,Chrome Base,Billy Carlson #BDC-10 Chicago White Sox
Billy Carlson,5,Chrome Base,BILLY CARLSON 1st #BDC-10 White Sox
Billy Carlson,6,Bowman In Action,Billy Carlson - Bowman In Action - #BIA-19
Billy Carlson,6,Bowman In Action,Billy Carlson In Action Chicago & Chrome - White Sox
Billy Carlson,6,Chrome Base,1st Bowman Chrome Billy Carlson BDC-10 Chicago White Sox
Billy Carlson,6,Bowman In Action,Billy Carlson In Action Die-Cut Insert BIA-19 White Sox
Billy Carlson,6,Chrome Refractor Plain,Billy Carlson 1st Chrome Refractor #BDC-10 White Sox
Billy Carlson,6,Mojo,Billy Carlson In Action Mega Box Mojo Refractor #BIA-19
Billy Carlson,6,Refractor,Billy Carlson 1st Prospect Chrome Refractor
Billy Carlson,6,Chrome Refractor Plain,Billy Carlson Chrome Refractor 1st Prospect #BDC-10 White Sox
Billy Carlson,6,Refractor,Billy Carlson 1st Prospect Refractor White Sox
Billy Carlson,7,Bowman In Action,Billy Carlson in Action Chicago White Sox #BIA-19
Billy Carlson,7,Bowman In Action,Billy Carlson In Action Die-Cut Insert BIA-19 White Sox
Billy Carlson,7,Chrome Refractor Plain,Billy Carlson Chrome Refractor 1st Prospect #BDC-10 White Sox
Billy Carlson,7,Chrome Refractor Plain,Billy Carlson 1st Chrome Refractor #BDC-10 Chicago White Sox
Billy Carlson,8,Bowman In Action,In Action Billy Carlson Chicago White Sox
Billy Carlson,8,Refractor,Billy Carlson Chrome Refractor 1st Prospect White Sox
Billy Carlson,8,Numbered / serial,Sky Blue Paper /499 1st Bowman Billy Carlson
Billy Carlson,8,Chrome Refractor Plain,Billy Carlson #BDC-10 Chrome Refractor Chicago White Sox
Billy Carlson,8,Bowman In Action,Billy Carlson in Action Chicago White Sox
Billy Carlson,8,Chrome x-Fractor,Billy Carlson #BDC-10 X-Fractor 1st RC
Billy Carlson,8,Chrome x-Fractor,Billy Carlson 2025 1st #BDC-10 X-Fractor
Billy Carlson,9,Chrome Refractor Plain,1st Mega Mojo Refractor #BDC-10 Billy Carlson
Billy Carlson,10,Refractor,BILLY CARLSON - SP 1st Chrome Refractor White Sox🔥
Billy Carlson,10,Refractor,BILLY CARLSON - SP 1st Chrome Refractor White Sox 🔥
Billy Carlson,10,Chrome Refractor Plain,BILLY CARLSON Refractor #BDC-10 | White Sox
Billy Carlson,10,Numbered / serial,🔥 Prized Prospects Refractor /250 #PP-6 Billy Carlson CHISOX🔥
Billy Carlson,10,Chrome Refractor Plain,2025 Billy Carlson Chrome 1st Bowman Refractor #BDC-10
Billy Carlson,10,Chrome Refractor Plain,Billy Carlson 1st Refractor #BDC-10
Billy Carlson,10,Chrome Refractor Plain,Refractor Billy Carlson BDC-10 1st Bowman White Sox
Billy Carlson,10,Bowman In Action,2025 TOPPS BILLY CARLSON IN ACTION #BIA-19
Billy Carlson,10,Refractor,Billy Carlson In Action Refractor #BIA-19 White Sox (+1)
Billy Carlson,12,Refractor,Billy Carlson 1st Refractor
Billy Carlson,12,Chrome Refractor Plain,Billy Carlson 1st Bowman Chrome Refractor White Sox #BDC-10
Billy Carlson,12,Chrome Refractor Plain,Refractor 1st BILLY CARLSON BDC-10
Billy Carlson,12,Chrome Refractor Plain,1st Billy Carlson #BDC-10 Refractor White Sox
Billy Carlson,13,Mojo,Billy Carlson In Action Mega Box Mojo Refractor
Billy Carlson,13,Chrome Refractor Plain,BILLY CARLSON Refractor #BDC-10
Billy Carlson,13,Numbered / serial,Billy Carlson 1st Sky Blue Border /499 #BD-10 White Sox
Billy Carlson,13,Refractor,BILLY CARLSON Chrome 1st Bowman REFRACTOR Chicago White Sox
Billy Carlson,15,Numbered / serial,Billy Carlson #BD-10 White Sox Sky Blue Border #/499 1st
Billy Carlson,15,Chrome Refractor Plain,BILLY CARLSON Chrome 1st Bowman REFRACTOR #BDC-10 🔥
Billy Carlson,15,Chrome Refractor Plain,Billy Carlson 1st Chrome Refractor #BDC-10 (RC) Chi White Sox
Billy Carlson,15,Chrome x-Fractor,Billy Carlson 1st X-Fractor #BDC-10
Billy Carlson,15,Chrome Refractor Plain,Billy Carlson #BDC-10 Mojo Refractor 1st Chicago White Sox
Billy Carlson,15,Chrome Refractor Plain,#BDC-10 Billy Carlson Chrome Refractor
Billy Carlson,15,Numbered / serial,Billy Carlson #BD-10 White Sox Sky Blue Border /499 1st
Billy Carlson,15,Refractor,Billy Carlson Refractor
Billy Carlson,15,Refractor,Billy Carlson 1st Refractor
Billy Carlson,16,Speckle,Billy Carlson 1st Bowman Speckle Refractor White Sox
Billy Carlson,16,Numbered / serial,Billy Carlson 1st Sky Blue Border /499 White Sox #BD-10
Billy Carlson,17,Chrome Refractor Sky Blue,BILLY CARLSON #BDC-10 1st Chrome Prospect Sky Blue Refractor
Billy Carlson,18,Chrome Refractor Plain,Billy Carlson 1st Speckle Refractor BDC-10 White Sox.
Billy Carlson,30,Numbered / serial,2025 Billy Carlson 1st Bowman Blue Paper /150 #BD-10 White Sox
Billy Carlson,30,Numbered / serial,Billy Carlson #BDC-10 Fuchsia Reptilian /199 White Sox
Billy Carlson,35,Chrome Refractor Plain,Billy Carlson 1st Laser Refractor #BDC-10 White Sox
Billy Carlson,47,Numbered / serial,Billy Carlson Pink Reptilian Refractor 34/199
Billy Carlson,50,Numbered / serial,Billy Carlson 1st Chrome Fuchsia Reptilian Refractor /199
Billy Carlson,50,Numbered / serial,BILLY CARLSON 1ST GREEN GRASS WHITE SOX /99 Q4354
Billy Carlson,50,Numbered / serial,Prized Prospects #PP-6 Billy Carlson Green /99
Billy Carlson,50,Numbered / serial,Billy Carlson In Action Orange Refractor #/25 White Sox
Billy Carlson,55,Numbered / serial,BILLY CARLSON 1ST BLUE GEOMETRIC /150 White Sox
Billy Carlson,60,Chrome Refractor Plain,#BDC-10 Billy Carlson 1st Chrome Aqua Wave Refractor #/125
Billy Carlson,60,Numbered / serial,Billy Carlson 1st Year Aqua Reptilian Refractor 41/125
Billy Carlson,65,Numbered / serial,Billy Carlson Prized Prospects Gold 49/50 Chicago White Sox
Billy Carlson,65,Chrome Refractor Green,#BDC-10 Billy Carlson Chrome Green Reptilian Refractor #/99
Billy Carlson,70,Chrome Prospect Autographs,Billy Carlson 1st Chrome Prospect Autograph (KK
Billy Carlson,75,Chrome Refractor Purple,Billy Carlson 1st Purple Refractor /250 #BDC-10 Chicago
Billy Carlson,75,Numbered / serial,Billy Carlson 1st Chrome True Blue Refractor /150 White Sox
Billy Carlson,90,Autograph,1st Billy Carlson Auto Chrome Chicago White Sox 🔥🔥⚫️⚪️
Billy Carlson,90,Chrome Prospect Autographs,Billy Carlson Chrome Auto 1st Prospect #CPA-BC White Sox
Billy Carlson,95,Chrome Prospect Autographs,Billy Carlson 1st Chrome Prospect Autograph (KK
Billy Carlson,100,Numbered / serial,Billy Carlson 1st Chrome Steel Metal #/100 White Sox #BDC-10
Billy Carlson,100,Numbered / serial,Billy Carlson 1st Chrome Steel Metal #/100 White Sox #BDC-10
Billy Carlson,100,Base-Paper,Billy Carlson pack
Billy Carlson,100,Chrome Prospect Autographs,Billy Carlson Chrome Auto 1st #CPA-BC White Sox
Billy Carlson,100,Autograph,1st Chrome Auto Billy Carlson Chicago White Sox
Billy Carlson,100,Autograph,Billy Carlson Base 1st RC Auto White Sox
Billy Carlson,100,Numbered / serial,Billy Carlson 1st Bowman Gold /50 - Chicago White Sox
Billy Carlson,107,Final Draft,Billy Carlson Final Draft SSP Case Hit #FD-16
Billy Carlson,109,Final Draft,Billy Carlson Final Draft SSP Case Hit #FD-16
Billy Carlson,110,Autograph,1st Billy Carlson Auto Chrome Chicago White Sox 🔥🔥⚫️⚪️
Billy Carlson,110,Chrome Prospect Autographs,Billy Carlson 1st Chrome AUTO #CPA-BC Chicago White Sox
Billy Carlson,111,Final Draft,Billy Carlson Final Draft SSP Case Hit #FD-16
Billy Carlson,115,Numbered / serial,Billy Carlson In Action Refractor Auto #/75
Billy Carlson,120,Final Draft,BILLY CARLSON Final Draft Chicago White Sox #FD-16 SSP
Billy Carlson,120,Chrome Prospect Autographs,Billy Carlson Chrome 1st Bowman Auto #CPA-BC White Sox
Billy Carlson,120,Chrome Prospect Autographs,Billy Carlson 1st Chrome AUTO #CPA-BC Chicago White Sox
Billy Carlson,120,Autograph,Billy Carlson Auto
Billy Carlson,124,Chrome Prospect Autographs,CPA-BC Auto Billy Carlson
Billy Carlson,130,Autograph,2025 MLB Chrome Billy Carlson 1st Year Rookie ON CARD Auto Card
Billy Carlson,135,Numbered / serial,Prized Prospects #PP-6 Billy Carlson Green /99
Billy Carlson,150,Numbered / serial,Billy Carlson In Action Orange Refractor #/25 White Sox
Billy Carlson,150,College Variation,Billy Carlson BDC-10 White Sox Image Variation SP
Billy Carlson,158,Chrome Prospect Autographs,BILLY CARLSON #CPA-BC 1st Chrome Auto
Billy Carlson,165,Image Variation,Billy Carlson Image Variation BDC-10 White Sox
Billy Carlson,165,Numbered / serial,In Action Gold 39/50 Billy Carlson
Billy Carlson,167,Numbered / serial,Billy Carlson Brady Ebel Dual Auto /99 #PDA-CE
Billy Carlson,175,Numbered / serial,Billy Carlson Prized Prospects Auto /99 RC Chicago White Sox
Billy Carlson,180,Numbered / serial,Billy Carlson - 1st Chrome Logofractor SSP #d 35/35 White Sox
Billy Carlson,190,Numbered / serial,BILLY CARLSON 1ST PURPLE REFRACTOR AUTO /250 White Sox
Billy Carlson,199,Etched In Glass,🔥 Billy Carlson Etch Glass 💎Case Hit 💥 #BDC-10
Billy Carlson,200,Numbered / serial,Billy Carlson 1st Bowman Orange MOJO Refractor 2/25
Billy Carlson,225,Numbered / serial,Billy Carlson Refractor AUTO 474/499 1st Bowman Chrome #CPA-BC
Billy Carlson,225,Etched In Glass,Billy Carlson ETCHED IN GLASS SSP Case Hit #BDC-10
Billy Carlson,230,Etched In Glass,Etched In Glass Variations - Billy Carlson SSP
Billy Carlson,230,Bowman Spotlight,Billy Carlson Spotlights Case Hit (SSP) BS-8 Chicago White Sox
Billy Carlson,240,Numbered / serial,Billy Carlson Chrome Auto Refractor 1st # /499
Billy Carlson,250,Numbered / serial,Billy Carlson In Action Die-Cut Auto /75 White Sox
Billy Carlson,250,Numbered / serial,Billy Carlson In Action Red Refractor 3/5 Chicago White Sox
Billy Carlson,250,Numbered / serial,Billy Carlson Chrome Auto Purple Refractor 1st #/250 White Sox
Billy Carlson,250,Bowman Spotlight,#BS-8 Spotlights Case Hit SSP Billy Carlson
Billy Carlson,255,Chrome Refractor Orange,Billy Carlson 1st Bowman #BDC-10 Orange Refractor /25
Billy Carlson,260,Etched In Glass,Billy Carlson ETCHED IN GLASS SP Variation Card #BDC-10
Billy Carlson,262,Bowman Spotlight,Billy Carlson Spotlight SSP Chicago White Sox
Billy Carlson,265,Numbered / serial,Billy Carlson #CPA-BC Refractor Auto /499 Chicago White Sox
Billy Carlson,300,Numbered / serial,Billy Carlson - 1st Purple Refractor SP #140/250 Auto Rookie
Billy Carlson,300,Prized Prospect,Billy Carlson Prized Prospects Auto #'d To 99
Billy Carlson,300,Numbered / serial,BILLY CARLSON CPA-BC True Purple Auto 162/250 White Sox
Billy Carlson,320,Numbered / serial,Billy Carlson Prospect Auto 1st Refractor CPA-BC /499
Billy Carlson,320,Numbered / serial,2025 1st Billy Carlson True Green Refractor Auto /99 White Sox
Billy Carlson,350,Numbered / serial,Billy Carlson Refractor AUTO /499 1st Bowman Chrome #CPA-BC
Billy Carlson,395,Numbered / serial,Billy Carlson Aqua Lava Refractor Auto /199 1st
Billy Carlson,399,Numbered / serial,#CPA-BC Billy Carlson Chrome 1st Auto Green Refractor #/99
Billy Carlson,399,Crystallized,Billy Carlson Crystallized SSP Case Hit #C-11 CWS
Billy Carlson,400,Numbered / serial,Billy Carlson 1st Bowman Mojo Autograph /150
Billy Carlson,650,Numbered / serial,2025 Billy Carlson 1st Chrome Auto True Blue /150 White Sox
Billy Carlson,650,Numbered / serial,Billy Carlson 1st Bowman Chrome Yellow Refractor Auto /75
Billy Carlson,695,Numbered / serial,Billy Carlson 1st Chrome Image Variation Auto 72/99 CPA-BC
Billy Carlson,750,Refractor,Billy Carlson Brady Ebel Auto Dual Gold Refractor
Billy Carlson,1100,Numbered / serial,Billy Carlson 1st Gold Shimmer Auto /50
Billy Carlson,1500,Numbered / serial,Billy Carlson Sparkle Refractor Auto /71
Billy Carlson,2099,Base-Orange,Billy Carlson #CPA-BC - Orange Wave Refractor /25 Auto - 1st
