set_key,year,brand,product,player_name_key,player_name_display,card_count,section_count,sections,affiliation_count,affiliations
2025_topps_series1,2025,Topps,Series 1,aaron judge,Aaron Judge,12,10,1990 Topps Baseball Checklist|2024 All-Topps Team Checklist|2024 Greatest Hits Checklist|Heavy Lumber Checklist|Home Field Advantage Checklist|Mega box only.|Retail only.|Silver packs only.|Super box only.|Training Grounds Checklist,1,New York Yankees
2025_topps_series1,2025,Topps,Series 1,acuña jr.,Acuña Jr.,1,1,Super box only.,1,Atlanta Braves
2025_topps_series1,2025,Topps,Series 1,adael amador,Adael Amador,2,2,1990 Topps Baseball Checklist|Silver packs only.,1,Colorado Rockies	Rookie
2025_topps_series1,2025,Topps,Series 1,adam mazur,Adam Mazur,1,1,Silver packs only.,1,Miami Marlins	Rookie
2025_topps_series1,2025,Topps,Series 1,adley rutschman,Adley Rutschman,2,2,1990 Topps Baseball Checklist|Silver packs only.,1,Baltimore Orioles
2025_topps_series1,2025,Topps,Series 1,adolis garcía,Adolis García,1,1,Plakata Checklist,1,Texas Rangers
2025_topps_series1,2025,Topps,Series 1,adrian beltré,Adrian Beltré,2,2,Legendary Home Field Advantage Checklist|Plakata Checklist,1,Texas Rangers
2025_topps_series1,2025,Topps,Series 1,adrián beltré,Adrián Beltré,1,1,1990 Topps Baseball Checklist,1,Texas Rangers
2025_topps_series1,2025,Topps,Series 1,adrían beltré,Adrían Beltré,1,1,2024 First Pitch Checklist,1,Texas Rangers
2025_topps_series1,2025,Topps,Series 1,albert pujols,Albert Pujols,4,4,1990 Topps Baseball Checklist|Call to the Hall Checklist|Plakata Checklist|Silver packs only.,1,St. Louis Cardinals
2025_topps_series1,2025,Topps,Series 1,andrew mccutchen,Andrew McCutchen,2,2,1990 Topps Baseball Checklist|Silver packs only.,1,Pittsburgh Pirates
2025_topps_series1,2025,Topps,Series 1,angel martínez,Angel Martínez,2,2,1990 Topps Baseball Checklist|Silver packs only.,1,Cleveland Guardians	Rookie
2025_topps_series1,2025,Topps,Series 1,babe ruth,Babe Ruth,3,3,1990 Topps Baseball Checklist|All Aces Checklist|Call to the Hall Checklist,2,Boston Red Sox|New York Yankees
2025_topps_series1,2025,Topps,Series 1,barry bonds,Barry Bonds,1,1,Heavy Lumber Checklist,1,San Francisco Giants
2025_topps_series1,2025,Topps,Series 1,barry larkin,Barry Larkin,2,2,1990 Topps Baseball Checklist|Silver packs only.,1,Cincinnati Reds
2025_topps_series1,2025,Topps,Series 1,ben rice,Ben Rice,3,3,1990 Topps Baseball Checklist|2024 Greatest Hits Checklist|Silver packs only.,1,New York Yankees	Rookie
2025_topps_series1,2025,Topps,Series 1,bo jackson,Bo Jackson,2,2,1990 Topps Baseball Checklist|Silver packs only.,1,Kansas City Royals
2025_topps_series1,2025,Topps,Series 1,bob gibson,Bob Gibson,1,1,All Aces Checklist,1,St. Louis Cardinals
2025_topps_series1,2025,Topps,Series 1,bobby witt jr.,Bobby Witt Jr.,11,10,1990 Topps Baseball Checklist|2024 All-Topps Team Checklist|2024 Greatest Hits Checklist|Heavy Lumber Checklist|Home Field Advantage Checklist|Mega box only.|Retail only.|Silver packs only.|Super box only.|Training Grounds Checklist,1,Kansas City Royals
2025_topps_series1,2025,Topps,Series 1,brandon nimmo,Brandon Nimmo,1,1,Silver packs only.,1,New York Mets
2025_topps_series1,2025,Topps,Series 1,brooks lee,Brooks Lee,8,7,1990 Topps Baseball Checklist|Home Field Advantage Checklist|Mega box only.|Retail only.|Silver packs only.|Super box only.|Training Grounds Checklist,1,Minnesota Twins	Rookie
