set_key,year,brand,product,player_name_key,player_name_display,card_count,section_count,sections,affiliation_count,affiliations
2024_topps_series1,2024,Topps,Series 1,(rc),(RC),1,1,Base,1,Milwaukee Brewers	RC
2024_topps_series1,2024,Topps,Series 1,aaron civale,Aaron Civale,1,2,Base|Team Color Border Variations,1,Tampa Bay Rays
2024_topps_series1,2024,Topps,Series 1,aaron judge,Aaron Judge,23,24,1989 Topps Baseball|1989 Topps Baseball Autographs|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Chrome Silver Packs Autographs|1989 Topps Baseball Foil Mega Box|1989 Topps Baseball Relics|2023 Greatest Hits|Base|Baseball Stars Dual Autographs|Companion Cards|Heavy Lumber|Heavy Lumber Autograph Relics|Home Run Challenge Code|Home Sweet Home Stadium Medallions|Home Sweet Home Stadium Medallions Autographs|Major League Material|Oversized 2024 Topps Baseball|Stars of MLB|Stars of MLB Chrome|Superstar Blueprint|Superstar Blueprint Autographs|Team Color Border Variations|Topps Mega Star|Topps Reverence Autograph Patch,2,New York Yankees|New York Yankees	- Checklist
2024_topps_series1,2024,Topps,Series 1,aaron nola,Aaron Nola,6,6,1989 Topps Baseball Relics|Major League Material|Major League Material Autographs|Postseason Performance Autograph Relics|Postseason Performance Autographs|Postseason Performance Relics,1,Philadelphia Phillies
2024_topps_series1,2024,Topps,Series 1,abner uribe,Abner Uribe,2,3,1989 Topps Baseball Autographs|Base|Team Color Border Variations,2,Milwaukee Brewers|Milwaukee Brewers	RC
2024_topps_series1,2024,Topps,Series 1,adbert alzolay,Adbert Alzolay,1,2,Base|Team Color Border Variations,1,Chicago Cubs
2024_topps_series1,2024,Topps,Series 1,adley rutschman,Adley Rutschman,24,26,1989 Topps Baseball|1989 Topps Baseball Autographs|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Foil Mega Box|1989 Topps Baseball Relics|2023 All-Topps Team|2023 All-Topps Team Autographs|Base|Companion Cards|Heavy Lumber|Home Run Challenge Code|Home Sweet Home Stadium Medallions|Home Sweet Home Stadium Medallions Autographs|In the Name Relics|Major League Material Autographs|Oversized 2024 Topps Baseball|Postseason Performance Autograph Relics|Postseason Performance Autographs|Postseason Performance Relics|Stars of MLB|Stars of MLB Chrome|Superstar Blueprint|Superstar Blueprint Autographs|Team Color Border Variations|Topps Mega Star|Topps Reverence Autograph Patch,1,Baltimore Orioles
2024_topps_series1,2024,Topps,Series 1,adolis garcía,Adolis García,14,15,1989 Topps Baseball|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Chrome Silver Packs Autographs|1989 Topps Baseball Foil Mega Box|2023 Greatest Hits|Base|In the Name Relics|Major League Material Autographs|Postseason Performance Autograph Relics|Postseason Performance Autographs|Postseason Performance Relics|Team Color Border Variations|World Champion Autographs|World Champion Relics|World Series Champion Autograph Relics,6,Chicago White Sox	- League Leaders|Houston Astros	- League Leaders|Los Angeles Angels	- League Leaders|Seattle Mariners	- League Leaders|Texas Rangers|Texas Rangers	- League Leaders
2024_topps_series1,2024,Topps,Series 1,adrián beltré,Adrián Beltré,2,2,1989 Topps Baseball Relics|Topps Reverence Autograph Patch,1,Texas Rangers
2024_topps_series1,2024,Topps,Series 1,aj smith-shawver,AJ Smith-Shawver,5,8,1989 Topps Baseball|1989 Topps Baseball Autographs|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Chrome Silver Packs Autographs|1989 Topps Baseball Foil Mega Box|Base|Baseball Stars Autographs|Team Color Border Variations,2,Atlanta Braves|Atlanta Braves	RC
