set_key,year,brand,product,player_name_key,player_name_display,card_count,section_count,sections,affiliation_count,affiliations
2024_topps_series2,2024,Topps,Series 2,a.j. minter,A.J. Minter,1,1,Base,1,Atlanta Braves
2024_topps_series2,2024,Topps,Series 2,aaron judge,Aaron Judge,16,16,1989 Topps Baseball|1989 Topps Baseball All-Star|1989 Topps Baseball All-Star Autographs|1989 Topps Baseball All-Star Mega Box Foilboard|1989 Topps Baseball All-Star Relics|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Mega Box Foilboard|1989 Topps Baseball Relics|City to City|Covering the Field|Fantasy Favorites|Home Run Challenge Code Cards|Platinum Performers|Rounding the Bases Relics|Significant Statistics|Topps Reverence Autograph Patch,1,New York Yankees
2024_topps_series2,2024,Topps,Series 2,aaron nola,Aaron Nola,6,7,1989 Topps Baseball|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Mega Box Foilboard|Base|Companion Cards|Oversized 2024 Topps Baseball|Topps Reverence Autograph Patch,1,Philadelphia Phillies
2024_topps_series2,2024,Topps,Series 2,abner uribe,Abner Uribe,1,1,Baseball Stars Autographs,1,Milwaukee Brewers
2024_topps_series2,2024,Topps,Series 2,adam duvall,Adam Duvall,1,1,Base,1,Boston Red Sox
2024_topps_series2,2024,Topps,Series 2,adley rutschman,Adley Rutschman,13,14,1989 Topps Baseball All-Star|1989 Topps Baseball All-Star Autographs|1989 Topps Baseball All-Star Mega Box Foilboard|1989 Topps Baseball All-Star Relics|2023 Silver Slugger Award Autographs|2023 Silver Slugger Award Winners|Baseball Stars Dual Autographs|City to City|City to City Autographs|Covering the Field|Home Run Challenge Code Cards|In the Name Relics|Major League Materials Autographs|Topps Reverence Autograph Patch,2,Baltimore Orioles|Baltimore Orioles	/99
2024_topps_series2,2024,Topps,Series 2,adolis garcía,Adolis García,1,1,Baseball Stars Dual Autographs,1,Texas Rangers
2024_topps_series2,2024,Topps,Series 2,adrián beltré,Adrián Beltré,3,4,1989 Topps Baseball|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Mega Box Foilboard|Heavy Lumber,1,Texas Rangers
2024_topps_series2,2024,Topps,Series 2,aj smith-shawver,AJ Smith-Shawver,1,1,Social Media Follow Back Redemptions,1,Atlanta Braves
2024_topps_series2,2024,Topps,Series 2,akil baddoo,Akil Baddoo,1,1,Base,1,Detroit Tigers
2024_topps_series2,2024,Topps,Series 2,al kaline,Al Kaline,1,1,Cut Signatures,1,Detroit Tigers	1/1
2024_topps_series2,2024,Topps,Series 2,albert pujols,Albert Pujols,4,5,1989 Topps Baseball All-Star|1989 Topps Baseball All-Star Mega Box Foilboard|1989 Topps Baseball All-Star Relics|Baseball Stars Dual Autographs|Heavy Lumber,1,St. Louis Cardinals
2024_topps_series2,2024,Topps,Series 2,alec bohm,Alec Bohm,1,1,Major League Materials,1,Philadelphia Phillies
2024_topps_series2,2024,Topps,Series 2,alec burleson,Alec Burleson,1,1,Baseball Stars Autographs,1,St. Louis Cardinals
2024_topps_series2,2024,Topps,Series 2,aledmys díaz,Aledmys Díaz,1,1,Base,1,Oakland Athletics
2024_topps_series2,2024,Topps,Series 2,alejandro kirk,Alejandro Kirk,1,1,Base,1,Toronto Blue Jays
2024_topps_series2,2024,Topps,Series 2,alek manoah,Alek Manoah,1,1,Base,1,Toronto Blue Jays
2024_topps_series2,2024,Topps,Series 2,alex bregman,Alex Bregman,12,14,1989 Topps Baseball|1989 Topps Baseball All-Star|1989 Topps Baseball All-Star Mega Box Foilboard|1989 Topps Baseball All-Star Relics|1989 Topps Baseball Autographs|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Mega Box Foilboard|1989 Topps Baseball Relics|Around the Horn|City to City|In the Name Relics|Stars of MLB|Stars of MLB Chrome|Topps Reverence Autograph Patch,1,Houston Astros
2024_topps_series2,2024,Topps,Series 2,alex call,Alex Call,1,1,Base,1,Washington Nationals
2024_topps_series2,2024,Topps,Series 2,alex cobb,Alex Cobb,1,1,Base,1,San Francisco Giants
2024_topps_series2,2024,Topps,Series 2,alex rodriguez,Alex Rodriguez,2,2,1989 Topps Baseball All-Star Relics|Around the Horn,1,New York Yankees
2024_topps_series2,2024,Topps,Series 2,alexander canario,Alexander Canario,3,3,1989 Topps Baseball Autographs|Base|Baseball Stars Autographs,2,Chicago Cubs|Chicago Cubs	RC
2024_topps_series2,2024,Topps,Series 2,alika williams,Alika Williams,2,2,1989 Topps Baseball Autographs|Baseball Stars Autographs,1,Pittsburgh Pirates
2024_topps_series2,2024,Topps,Series 2,allan winans,Allan Winans,2,2,1989 Topps Baseball Autographs|Base,2,Atlanta Braves|Atlanta Braves	RC
2024_topps_series2,2024,Topps,Series 2,alyssa nakken,Alyssa Nakken,1,1,Women in Baseball,1,San Francisco Giants
2024_topps_series2,2024,Topps,Series 2,andre dawson,Andre Dawson,4,4,1989 Topps Baseball All-Star Autographs|1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Chrome Silver Packs Autographs|Baseball Stars Triple Autographs,3,5|Chicago Cubs|Montréal Expos
2024_topps_series2,2024,Topps,Series 2,andre lipcius,Andre Lipcius,1,1,Base,1,Detroit Tigers	RC
2024_topps_series2,2024,Topps,Series 2,andrew abbott,Andrew Abbott,1,1,1989 Topps Baseball Autographs,1,Cincinnati Reds
2024_topps_series2,2024,Topps,Series 2,andrew benintendi,Andrew Benintendi,1,1,Major League Materials,1,Chicago White Sox
2024_topps_series2,2024,Topps,Series 2,andrew heaney,Andrew Heaney,1,1,Base,1,Texas Rangers
2024_topps_series2,2024,Topps,Series 2,andrew mccutchen,Andrew McCutchen,5,5,1989 Topps Baseball All-Star Relics|1989 Topps Baseball Relics|Base|Companion Cards|Oversized 2024 Topps Baseball,1,Pittsburgh Pirates
2024_topps_series2,2024,Topps,Series 2,andrew saalfrank,Andrew Saalfrank,1,1,Base,1,Arizona Diamondbacks	RC
2024_topps_series2,2024,Topps,Series 2,andruw jones,Andruw Jones,3,3,1989 Topps Baseball All-Star Autographs|Baseball Stars Dual Autographs|Major League Materials Autographs,1,Atlanta Braves
2024_topps_series2,2024,Topps,Series 2,andrés giménez,Andrés Giménez,1,2,1989 Topps Baseball Chrome Silver Packs|1989 Topps Baseball Chrome Silver Packs Autographs,1,Cleveland Guardians
2024_topps_series2,2024,Topps,Series 2,andrés muñoz,Andrés Muñoz,1,1,Base,1,Seattle Mariners
